avg_val_loss,f1,epoch,created_at,loss,gpu_0
3.055436611175537,0.0029211295034079843,1.0,2019-09-04 12:33:41.797250,,
,,0.0,2019-09-04 12:33:42.292617,3.056,1541.0
,,0.0,2019-09-04 12:34:14.673057,0.584,3075.0
,,0.0,2019-09-04 12:34:44.832834,0.346,3517.0
,,0.0,2019-09-04 12:35:15.864555,0.307,3963.0
0.24895644187927246,0.28318584070796465,1.0,2019-09-04 12:35:28.008560,,
0.24895644187927246,0.28318584070796465,1.0,2019-09-04 12:35:28.973297,0.289,4657.0
0.24895644187927246,0.28318584070796465,1.0,2019-09-04 12:35:34.349879,0.244,4659.0
0.24895644187927246,0.28318584070796465,1.0,2019-09-04 12:35:39.995526,0.209,4659.0
0.24895644187927246,0.28318584070796465,1.0,2019-09-04 12:35:45.393843,0.208,4659.0
0.18929536640644073,0.45934618608549876,2.0,2019-09-04 12:35:49.100525,,
0.18929536640644073,0.45934618608549876,2.0,2019-09-04 12:35:50.239124,0.206,4661.0
0.18929536640644073,0.45934618608549876,2.0,2019-09-04 12:35:55.770831,0.19,4661.0
0.18929536640644073,0.45934618608549876,2.0,2019-09-04 12:36:01.242115,0.176,4661.0
0.18929536640644073,0.45934618608549876,2.0,2019-09-04 12:36:06.708992,0.186,4661.0
0.16922388970851898,0.4756944444444444,3.0,2019-09-04 12:36:10.407750,,
0.16922388970851898,0.4756944444444444,3.0,2019-09-04 12:36:11.533998,0.186,4661.0
0.16922388970851898,0.4756944444444444,3.0,2019-09-04 12:36:17.062604,0.157,4661.0
0.16922388970851898,0.4756944444444444,3.0,2019-09-04 12:36:22.567483,0.162,4661.0
0.16922388970851898,0.4756944444444444,3.0,2019-09-04 12:36:28.173561,0.162,4661.0
0.16306635737419128,0.5016611295681064,4.0,2019-09-04 12:36:31.969055,,
0.16306635737419128,0.5016611295681064,4.0,2019-09-04 12:36:33.072562,0.16,4661.0
0.16306635737419128,0.5016611295681064,4.0,2019-09-04 12:36:38.782889,0.133,4661.0
0.16306635737419128,0.5016611295681064,4.0,2019-09-04 12:36:44.505090,0.149,4661.0
0.16306635737419128,0.5016611295681064,4.0,2019-09-04 12:36:50.187526,0.146,4661.0
0.1481758952140808,0.5716625716625717,5.0,2019-09-04 12:36:54.112987,,
0.1481758952140808,0.5716625716625717,5.0,2019-09-04 12:36:55.334381,0.15,4661.0
0.1481758952140808,0.5716625716625717,5.0,2019-09-04 12:37:00.982903,0.121,4661.0
0.1481758952140808,0.5716625716625717,5.0,2019-09-04 12:37:06.636001,0.126,4661.0
0.1481758952140808,0.5716625716625717,5.0,2019-09-04 12:37:12.458744,0.129,4661.0
0.15095216035842896,0.5502815768302494,6.0,2019-09-04 12:37:16.366138,,
0.15095216035842896,0.5502815768302494,6.0,2019-09-04 12:37:16.586908,0.131,4661.0
0.15095216035842896,0.5502815768302494,6.0,2019-09-04 12:37:22.222609,0.121,4661.0
0.15095216035842896,0.5502815768302494,6.0,2019-09-04 12:37:27.891492,0.099,4661.0
0.15095216035842896,0.5502815768302494,6.0,2019-09-04 12:37:33.536126,0.111,4661.0
0.1484069675207138,0.583606557377049,7.0,2019-09-04 12:37:37.469894,,
0.1484069675207138,0.583606557377049,7.0,2019-09-04 12:37:38.669752,0.109,4661.0
0.1484069675207138,0.583606557377049,7.0,2019-09-04 12:37:44.156047,0.089,4661.0
0.1484069675207138,0.583606557377049,7.0,2019-09-04 12:37:49.574207,0.101,4661.0
0.1484069675207138,0.583606557377049,7.0,2019-09-04 12:37:55.101113,0.1,4661.0
0.15139366686344147,0.584777694046722,8.0,2019-09-04 12:37:59.005786,,
0.15139366686344147,0.584777694046722,8.0,2019-09-04 12:38:00.201396,0.096,4661.0
0.15139366686344147,0.584777694046722,8.0,2019-09-04 12:38:05.813173,0.081,4661.0
0.15139366686344147,0.584777694046722,8.0,2019-09-04 12:38:11.435670,0.075,4661.0
0.15139366686344147,0.584777694046722,8.0,2019-09-04 12:38:16.992583,0.083,4661.0
0.14832454919815063,0.582053354890865,9.0,2019-09-04 12:38:20.893753,,
0.14832454919815063,0.582053354890865,9.0,2019-09-04 12:38:21.111200,0.085,4661.0
0.14832454919815063,0.582053354890865,9.0,2019-09-04 12:38:26.763528,0.062,4661.0
0.14832454919815063,0.582053354890865,9.0,2019-09-04 12:38:32.384675,0.069,4661.0
0.14832454919815063,0.582053354890865,9.0,2019-09-04 12:38:38.692350,0.064,4661.0
0.16373512148857117,0.5985401459854016,10.0,2019-09-04 12:38:42.553524,,
0.16373512148857117,0.5985401459854016,10.0,2019-09-04 12:38:43.740263,0.066,4661.0
0.16373512148857117,0.5985401459854016,10.0,2019-09-04 12:38:49.494672,0.052,4661.0
0.16373512148857117,0.5985401459854016,10.0,2019-09-04 12:38:55.055908,0.057,4661.0
0.16373512148857117,0.5985401459854016,10.0,2019-09-04 12:39:00.699010,0.059,4661.0
0.16555649042129517,0.5686125852918879,11.0,2019-09-04 12:39:04.711239,,
0.16555649042129517,0.5686125852918879,11.0,2019-09-04 12:39:04.935480,0.059,4661.0
0.16555649042129517,0.5686125852918879,11.0,2019-09-04 12:39:10.590500,0.047,4661.0
0.16555649042129517,0.5686125852918879,11.0,2019-09-04 12:39:16.235146,0.049,4661.0
0.16555649042129517,0.5686125852918879,11.0,2019-09-04 12:39:21.814547,0.047,4661.0
0.16216333210468292,0.5926517571884985,12.0,2019-09-04 12:39:25.969245,,
