avg_val_loss,f1,epoch,created_at,loss,gpu_0
3.120140552520752,0.0017301038062283738,1.0,2019-09-04 14:18:04.445444,,
,,0.0,2019-09-04 14:18:04.691267,3.167,1565.0
,,0.0,2019-09-04 14:18:11.622990,0.499,1565.0
,,0.0,2019-09-04 14:18:18.357991,0.257,1565.0
,,0.0,2019-09-04 14:18:25.394591,0.221,1565.0
0.18462933599948883,0.4369616288175411,1.0,2019-09-04 14:18:31.920516,,
0.18462933599948883,0.4369616288175411,1.0,2019-09-04 14:18:32.752574,0.206,1787.0
0.18462933599948883,0.4369616288175411,1.0,2019-09-04 14:18:39.587888,0.183,1787.0
0.18462933599948883,0.4369616288175411,1.0,2019-09-04 14:18:46.492436,0.173,1787.0
0.18462933599948883,0.4369616288175411,1.0,2019-09-04 14:18:53.459685,0.17,1787.0
0.1579902321100235,0.5313243457573353,2.0,2019-09-04 14:19:00.092687,,
0.1579902321100235,0.5313243457573353,2.0,2019-09-04 14:19:00.970744,0.18,1787.0
0.1579902321100235,0.5313243457573353,2.0,2019-09-04 14:19:07.789137,0.144,1787.0
0.1579902321100235,0.5313243457573353,2.0,2019-09-04 14:19:14.737349,0.153,1787.0
0.1579902321100235,0.5313243457573353,2.0,2019-09-04 14:19:21.962881,0.139,1787.0
0.14693593978881836,0.5691946833463644,3.0,2019-09-04 14:19:28.623976,,
0.14693593978881836,0.5691946833463644,3.0,2019-09-04 14:19:29.511118,0.146,1787.0
0.14693593978881836,0.5691946833463644,3.0,2019-09-04 14:19:36.460860,0.124,1787.0
0.14693593978881836,0.5691946833463644,3.0,2019-09-04 14:19:43.496782,0.112,1787.0
0.14693593978881836,0.5691946833463644,3.0,2019-09-04 14:19:50.571056,0.136,1787.0
0.14438405632972717,0.5661820964039787,4.0,2019-09-04 14:19:57.271919,,
0.14438405632972717,0.5661820964039787,4.0,2019-09-04 14:19:57.478818,0.129,1787.0
0.14438405632972717,0.5661820964039787,4.0,2019-09-04 14:20:04.529996,0.111,1787.0
0.14438405632972717,0.5661820964039787,4.0,2019-09-04 14:20:11.517349,0.105,1787.0
0.14438405632972717,0.5661820964039787,4.0,2019-09-04 14:20:18.432882,0.104,1787.0
0.146418496966362,0.5797306874557052,5.0,2019-09-04 14:20:25.280228,,
0.146418496966362,0.5797306874557052,5.0,2019-09-04 14:20:26.185093,0.107,1787.0
0.146418496966362,0.5797306874557052,5.0,2019-09-04 14:20:33.143271,0.088,1787.0
0.146418496966362,0.5797306874557052,5.0,2019-09-04 14:20:40.215031,0.088,1787.0
0.146418496966362,0.5797306874557052,5.0,2019-09-04 14:20:47.213303,0.099,1787.0
0.13661497831344604,0.6171693735498839,6.0,2019-09-04 14:20:53.950868,,
0.13661497831344604,0.6171693735498839,6.0,2019-09-04 14:20:54.840553,0.092,1787.0
0.13661497831344604,0.6171693735498839,6.0,2019-09-04 14:21:02.089172,0.073,1787.0
0.13661497831344604,0.6171693735498839,6.0,2019-09-04 14:21:09.153887,0.071,1787.0
0.13661497831344604,0.6171693735498839,6.0,2019-09-04 14:21:16.266358,0.074,1787.0
0.14391522109508514,0.5841584158415841,7.0,2019-09-04 14:21:23.036764,,
0.14391522109508514,0.5841584158415841,7.0,2019-09-04 14:21:23.265938,0.078,1787.0
0.14391522109508514,0.5841584158415841,7.0,2019-09-04 14:21:30.240241,0.057,1787.0
0.14391522109508514,0.5841584158415841,7.0,2019-09-04 14:21:37.542471,0.059,1787.0
0.14391522109508514,0.5841584158415841,7.0,2019-09-04 14:21:44.640767,0.06,1787.0
0.14588184654712677,0.5861027190332327,8.0,2019-09-04 14:21:51.366585,,
0.14588184654712677,0.5861027190332327,8.0,2019-09-04 14:21:51.600071,0.06,1787.0
0.14588184654712677,0.5861027190332327,8.0,2019-09-04 14:21:58.518187,0.046,1787.0
0.14588184654712677,0.5861027190332327,8.0,2019-09-04 14:22:05.510274,0.049,1787.0
0.14588184654712677,0.5861027190332327,8.0,2019-09-04 14:22:12.478865,0.047,1787.0
0.15669922530651093,0.618556701030928,9.0,2019-09-04 14:22:19.250193,,
0.15669922530651093,0.618556701030928,9.0,2019-09-04 14:22:20.154368,0.046,1787.0
0.15669922530651093,0.618556701030928,9.0,2019-09-04 14:22:27.207678,0.038,1787.0
0.15669922530651093,0.618556701030928,9.0,2019-09-04 14:22:34.311367,0.038,1787.0
0.15669922530651093,0.618556701030928,9.0,2019-09-04 14:22:41.279192,0.038,1787.0
0.15779580175876617,0.6125984251968504,10.0,2019-09-04 14:22:47.990346,,
0.15779580175876617,0.6125984251968504,10.0,2019-09-04 14:22:48.226502,0.038,1787.0
0.15779580175876617,0.6125984251968504,10.0,2019-09-04 14:22:55.076994,0.033,1787.0
0.15779580175876617,0.6125984251968504,10.0,2019-09-04 14:23:02.141508,0.033,1787.0
0.15779580175876617,0.6125984251968504,10.0,2019-09-04 14:23:09.358561,0.027,1787.0
0.15503837168216705,0.5956813104988831,11.0,2019-09-04 14:23:16.109919,,
0.15503837168216705,0.5956813104988831,11.0,2019-09-04 14:23:16.341790,0.027,1787.0
0.15503837168216705,0.5956813104988831,11.0,2019-09-04 14:23:23.642887,0.02,1787.0
0.15503837168216705,0.5956813104988831,11.0,2019-09-04 14:23:30.677442,0.023,1787.0
0.15503837168216705,0.5956813104988831,11.0,2019-09-04 14:23:37.678186,0.026,1787.0
0.157858207821846,0.6153846153846154,12.0,2019-09-04 14:23:44.433410,,
