avg_val_loss,f1,epoch,created_at,loss,gpu_0
2.9191691875457764,0.010576923076923076,1.0,2019-09-03 22:44:01.636547,,
,,0.0,2019-09-03 22:44:02.075167,2.936,2933.0
,,0.0,2019-09-03 22:44:18.972026,0.509,5151.0
,,0.0,2019-09-03 22:44:35.416612,0.273,5151.0
,,0.0,2019-09-03 22:44:51.552403,0.21,5151.0
0.17865155637264252,0.5183553597650513,1.0,2019-09-03 22:44:59.841508,,
0.17865155637264252,0.5183553597650513,1.0,2019-09-03 22:45:01.190621,0.193,5151.0
0.17865155637264252,0.5183553597650513,1.0,2019-09-03 22:45:17.623025,0.154,5151.0
0.17865155637264252,0.5183553597650513,1.0,2019-09-03 22:45:34.528180,0.15,5175.0
0.17865155637264252,0.5183553597650513,1.0,2019-09-03 22:45:50.735130,0.14,5175.0
0.1575223207473755,0.5758928571428571,2.0,2019-09-03 22:45:59.105376,,
0.1575223207473755,0.5758928571428571,2.0,2019-09-03 22:46:00.629644,0.13,5175.0
0.1575223207473755,0.5758928571428571,2.0,2019-09-03 22:46:17.011451,0.087,5175.0
0.1575223207473755,0.5758928571428571,2.0,2019-09-03 22:46:33.534936,0.087,5199.0
0.1575223207473755,0.5758928571428571,2.0,2019-09-03 22:46:51.452853,0.092,5199.0
0.14526548981666565,0.6102941176470589,3.0,2019-09-03 22:46:59.773613,,
0.14526548981666565,0.6102941176470589,3.0,2019-09-03 22:47:01.281703,0.093,5199.0
0.14526548981666565,0.6102941176470589,3.0,2019-09-03 22:47:18.285169,0.054,5199.0
0.14526548981666565,0.6102941176470589,3.0,2019-09-03 22:47:34.869676,0.053,5199.0
0.14526548981666565,0.6102941176470589,3.0,2019-09-03 22:47:51.408907,0.058,5199.0
0.17247408628463745,0.6256486286137879,4.0,2019-09-03 22:48:00.016636,,
0.17247408628463745,0.6256486286137879,4.0,2019-09-03 22:48:01.588140,0.053,5199.0
0.17247408628463745,0.6256486286137879,4.0,2019-09-03 22:48:18.509270,0.036,5199.0
0.17247408628463745,0.6256486286137879,4.0,2019-09-03 22:48:35.326220,0.032,5199.0
0.17247408628463745,0.6256486286137879,4.0,2019-09-03 22:48:52.351932,0.034,5199.0
0.16787558794021606,0.6118518518518518,5.0,2019-09-03 22:49:00.719927,,
