avg_val_loss,f1,epoch,created_at,loss,gpu_0
2.9395368099212646,0.006129597197898424,1.0,2019-09-02 07:47:47.563239,,
,,0.0,2019-09-02 07:47:47.932308,0.0,2483.0
,,0.0,2019-09-02 07:48:00.246443,0.587,4029.0
,,0.0,2019-09-02 07:48:12.210129,0.443,4437.0
,,0.0,2019-09-02 07:48:24.086209,0.379,4437.0
0.1983492374420166,0.45611402850712673,1.0,2019-09-02 07:48:30.195042,,
0.1983492374420166,0.45611402850712673,1.0,2019-09-02 07:48:31.469203,0.309,4461.0
0.1983492374420166,0.45611402850712673,1.0,2019-09-02 07:48:43.775051,0.228,4461.0
0.1983492374420166,0.45611402850712673,1.0,2019-09-02 07:48:55.777948,0.185,4463.0
0.1983492374420166,0.45611402850712673,1.0,2019-09-02 07:49:07.823562,0.157,4463.0
0.16140764951705933,0.5723076923076924,2.0,2019-09-02 07:49:14.016292,,
0.16140764951705933,0.5723076923076924,2.0,2019-09-02 07:49:15.474308,0.154,4463.0
0.16140764951705933,0.5723076923076924,2.0,2019-09-02 07:49:27.867888,0.127,4463.0
0.16140764951705933,0.5723076923076924,2.0,2019-09-02 07:49:39.879352,0.104,4463.0
0.16140764951705933,0.5723076923076924,2.0,2019-09-02 07:49:51.775107,0.082,4463.0
0.17532239854335785,0.5859598853868195,3.0,2019-09-02 07:49:57.917170,,
0.17532239854335785,0.5859598853868195,3.0,2019-09-02 07:49:59.345555,0.081,4463.0
0.17532239854335785,0.5859598853868195,3.0,2019-09-02 07:50:11.310954,0.068,4463.0
0.17532239854335785,0.5859598853868195,3.0,2019-09-02 07:50:23.598727,0.057,4463.0
0.17532239854335785,0.5859598853868195,3.0,2019-09-02 07:50:35.495890,0.043,4463.0
0.18734918534755707,0.5833333333333333,4.0,2019-09-02 07:50:41.902191,,
0.18734918534755707,0.5833333333333333,4.0,2019-09-02 07:50:42.172814,0.045,4463.0
0.18734918534755707,0.5833333333333333,4.0,2019-09-02 07:50:54.231839,0.04,4463.0
0.18734918534755707,0.5833333333333333,4.0,2019-09-02 07:51:06.281055,0.032,4463.0
0.18734918534755707,0.5833333333333333,4.0,2019-09-02 07:51:18.516518,0.025,4463.0
0.1966584324836731,0.6114068441064638,5.0,2019-09-02 07:51:24.886151,,
