avg_val_loss,f1,epoch,created_at,loss,gpu_0
3.0658020973205566,0.006498781478472787,1.0,2019-09-02 08:01:11.861934,,
,,0.0,2019-09-02 08:01:12.170179,3.049,2369.0
,,0.0,2019-09-02 08:01:27.651163,0.527,4025.0
,,0.0,2019-09-02 08:01:42.624008,0.287,4025.0
,,0.0,2019-09-02 08:01:57.393918,0.226,4397.0
0.18094485998153687,0.5067513899920572,1.0,2019-09-02 08:02:04.290824,,
0.18094485998153687,0.5067513899920572,1.0,2019-09-02 08:02:05.611703,0.212,4421.0
0.18094485998153687,0.5067513899920572,1.0,2019-09-02 08:02:20.852970,0.149,4423.0
0.18094485998153687,0.5067513899920572,1.0,2019-09-02 08:02:36.046969,0.153,4423.0
0.18094485998153687,0.5067513899920572,1.0,2019-09-02 08:02:51.068061,0.143,4423.0
0.14445078372955322,0.5955826351865956,2.0,2019-09-02 08:02:58.151810,,
0.14445078372955322,0.5955826351865956,2.0,2019-09-02 08:02:59.625257,0.146,4423.0
0.14445078372955322,0.5955826351865956,2.0,2019-09-02 08:03:14.859093,0.092,4423.0
0.14445078372955322,0.5955826351865956,2.0,2019-09-02 08:03:30.108608,0.08,4423.0
0.14445078372955322,0.5955826351865956,2.0,2019-09-02 08:03:47.431574,0.091,4423.0
0.1485407054424286,0.6077032810271041,3.0,2019-09-02 08:03:54.542394,,
0.1485407054424286,0.6077032810271041,3.0,2019-09-02 08:03:55.988418,0.088,4423.0
0.1485407054424286,0.6077032810271041,3.0,2019-09-02 08:04:10.638202,0.052,4423.0
0.1485407054424286,0.6077032810271041,3.0,2019-09-02 08:04:25.743447,0.053,4423.0
0.1485407054424286,0.6077032810271041,3.0,2019-09-02 08:04:40.898993,0.056,4423.0
0.1636757105588913,0.6342557965594614,4.0,2019-09-02 08:04:47.947758,,
